Battitura testi, sbobinature - Dattilografa qualificata	Offro collaborazione free lance per battitura/trascrizione testi (anche manoscritti e/o sotto dettatura), sbobinatura files audio/video, inserimento dati. Servizio rivolto a privati, aziende e professionisti e svolto per ogni esigenza: studio, tesi, convegni, editoria, congressi, cataloghi, seminari, conferenze, riunioni, interviste giornalistiche, sedute consiliari, atti processuali e amministrativi, udienze, giornali, web. Battitura testi da supporto cartaceo anche nelle seguenti lingue straniere: inglese, francese, tedesco, spagnolo. Ottimo utilizzo strumenti informatici e SCRITTURA A TASTIERA CIECA (veloce e precisa). Garantita discrezione, precisione, velocità e puntualità.  Massima serietà ed affidabilità.  L'offerta è valida per tutta Italia.	Arezzo	2 ottobre, 07:58	https://www.kijiji.it/annunci/cerco-lavoro-servizi/arezzo-annunci-arezzo/battitura-testi-sbobinatura-files-audio-dattilografa/49346556
Tecnico informatico Hw e Sw	Tecnico informatico automunito, titolare di partita iva e anni di esperienza nel settore, valuta collaborazioni con aziende del settore per attività di assistenze onsite, swap, nuove installazioni, roll out,etc... Disponibilità su Foggia e prov e BAT (Barletta-Andria-Trani)	Foggia	2 ottobre, 04:53	https://www.kijiji.it/annunci/cerco-lavoro-servizi/foggia-annunci-foggia/tecnico-informatico-hw-e-sw/65518851
Webmaster senior disponibile in rete Web statici e dinamici	Webmaster senior disponibile per pubblicazioni in rete di siti Web statici e dinamici, ecommerce, Realta' Aumentata, IOT, servizi SEO per visibilita' su tutti i motori di ricerca. Opero anche online.	San Lazzaro di Savena	2 ottobre, 04:42	https://www.kijiji.it/annunci/cerco-lavoro-servizi/bologna-annunci-san-lazzaro-di-savena/webmaster-senior-disponibile-in-rete-web-statici-e-dinamici/146864827
Tecnico in riversamento nastri audio e video a Milano	VHS in DVD CD file a Milano Lorenteggio piazza Frattini riversamenti telefono 0248678483  sono specializzato nel trasferimento di videocassette VHS e da videocamere sony tipo 8mm,hi8,digital 8,nastri rari come video 2000 e Betamax in formato digitale mp4 ecc per visione su computer e televisori tramite chiavetta usb. Pellicole cinematografiche anni 50-80 tipo normale 8mm,Super 8 e 16 mm con telecinema digitale. Riparazione cassette con nastro tagliato e meccanica bloccata. telefono 0248678483 	Barona / Giambellino / Lorenteggio	2 ottobre, 04:33	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-barona-giambellino-lorenteggio/tecnico-in-riversamento-nastri-audio-e-video-a-milano/144171536
Rendering e animazioni digitali 2d 3d	Rendering e animazioni digitali 2d/3d offresi. Professionalità, precisione e rapidità. Portfolio consultabile sul sito ma3d.it	Trieste	2 ottobre, 04:03	https://www.kijiji.it/annunci/cerco-lavoro-servizi/trieste-annunci-trieste/rendering-e-animazioni-digitali-2d-3d/113639957
Tecnico, consulente ed esperto negozio multimedia	Tecnico, consulente ed esperto gestione divisione informatica e multimedia presso store, maxistore, negozi e laboratori del settore con esperienze pluriennali. Ottimo italiano, rapporti umani serio e professionale mi sono sempre distinto per celerita' e competenza consigliando al meglio i clienti e servendoli e assistendo nel miglior modo possibile con competenza e qualita'. Sono sempre stato la figura di riferimento nell'ambito multimediale sia in negozio che per assistenze esterne e professionalita'.Mi offro per lavoro presso negozi, store e altro part time e valuto anche full time, solo ed esclusivamente attinenza al testo di questo annuncio non cerco altre situazioni o tipo di lavoro inquanto sono anche esperto di auto e moto e gia' mi occupo di altro senza specificare nel dettaglio. Sono attualmente libero da vincoli e clausole contrattuali e regolarmente iscritto al collocamento, offro la mia competenza e richiedo serieta' senza miti o pretese. Ringrazio per l'attenzione, l'interesse che dedicate a leggere il mio annuncio rivolto a me stesso e non alla ricerca di personale. Grazie, saluto cordialmente  Massimo D'Angelo	Roma	2 ottobre, 03:00	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/tecnico-consulente-ed-esperto-negozio-multimedia/143566180
Grafica pubblicitaria	Grafica Pubblicitaria di 31 anni, con passione per il suo lavoro. Creativa e artista piena di idee, dalla realizzazione dei loghi, marchi, volantini,fotomontaggi, grafiche semplici e complesse, e grafiche web  Ogni giorno nasce in me una nuova idea da voler realizzare e concretizzare con l'aiuto di un pc ed una tastiera e sentirmi sempre più realizzata,perchè,se mi fermo a pensare,mi accorgo che il lavoro che faccio è quello che amo.	Eur / Portuense / Magliana	2 ottobre, 02:41	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-aurelio-boccea/grafica-pubblicitaria/90184550
Rendering e Modellazione 3D	Servizio di Rendering e Modellazione 3D per: - Architetti, Ingegneri, Geometri, Uffici tecnici.. - Agenzie di comunicazione  - Aziende - Tesi ed Esami. Per approfondimenti visita il mio sito 3donly.it   	Firenze	2 ottobre, 02:06	https://www.kijiji.it/annunci/cerco-lavoro-servizi/firenze-annunci-firenze/rendering-e-modellazione-3d/129922835
Servizi di Rendering fotorealistico | Graphic Design	Servizi di rendering per architettura e design, prodotti di arredamento e oggettistica. Creazione del modello 3D a partire dai tuoi disegni o i tuoi progetti Cad e garanzia di scatti emotivi importanti per il successo del progetto. Possibilità di seguire l'intero progetto promozionale inclusa la creazione di brouchure, cataloghi e pieghevoli.  Ottima conoscenza dei software 3DS, Vray, Corona Render, Keyshot, Autocad, Illustrator, Photoshop, Indesign.   	Roma	26 ottobre, 14:52	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/servizi-di-rendering-fotorealistico-graphic-design/167460637
Social Media Manager - Migliora la tua presenza online	"Migliora la tua presenza online e acquisisci nuovi clienti  Quanto ti costa non essere conosciuto online?  Al giorno d'oggi avere una buona presenza online e sapersi promuovere correttamente sui social network offre un vantaggio competitivo straordinario!   Mi chiamo Gabriele ho 28 anni e risiedo in provincia di milano. aiuto attività commerciali a migliorare la loro presenza online e aumentare le vendite essendomi anche qualificato come social media manager con professionisti del settore e avendo conseguito il corso ""google digital training"".  Se siete interessati alla crescita e al miglioramento della vostra presenza online sui vostri profili social (strumenti fondamentali ad oggi per un buon marketing e aumentare le vendite della vs attività) e non avete le conoscenze o il tempo a cui dedicare posso aiutarvi.  Servizi Instagram:  - aumento dei followers reali in target (potenziali clienti)  - miglioramento della reputazione e conoscenza del vs   brand (brand awareness)  - aumento del traffico alla pagina  - pubblicazione e promozione dei contenuti  - gestione campagne a pagamento targettizzate finalizzate   ad aumentare le vendite  - promozione sul mio profilo personale e passaparola  - assistenza via whatsapp dalle 9.30 alle 22.30 7/7  Servizi Facebook:  - gestione campagne a pagamento targettizzate finalizzate  ad aumentare le vendite   - pubblicazione contenuti   - monitoraggio giornaliero della pagina  - installazione e configurazione pixel di facebook sul vostro  sito per campagne di retargeting  - assistenza via whatsapp dalle 9.30 alle 22.30 7/7  Offro inoltre servizi di consulenza personalizzata e creazioni siti web a prezzi onesti.  Profilo Instagram personale:gabmi7  Profilo Instagram di lavoro: gabrielemonismm  Pagina Facebook di lavoro: gabmediamanager  Rimango a disposizione, invio brief con prezzi e servizi e relativo sito web previa richiesta  Cordiali Saluti  Gabriele Moroni"	Milano	14 ottobre, 04:36	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/social-media-manager-migliora-la-tua-presenza-online/141305274
Perso la pazienza con computer collegamento internet	  non hai pazienza con il tuo pc? non ti preuccupare chiamami e cerchero' di aiutarti vuoi imparare a destreggiarti nel mondo dei pc? ti offro assistenza e lezioni private per imparare a usare il computer partendo dalla tastiera e conoscere a fondo il tuo sistema operativo. qualsisi tipo di riparazione hardware o software per computer fissi o portatili. software anche per il vostro tablet o smartphone. risanamaneto immediata per virus che hanno o stanno danneggiando il tuo pc, pulizia software, rimozione virus. avete perso o cancellato per errore i vostri dati? contattatemi. recupero dati anche da supporti danneggiati. assemblaggio pc. aiuto per configurazione pc nuovo. disponibile per consulenza pc, anche quella che vi sembra la piu' stupida puo' servire a ridare vita a l vostro computer!  info giuseppe 3803417547	Padova	2 ottobre, 01:30	https://www.kijiji.it/annunci/cerco-lavoro-servizi/padova-annunci-padova/perso-la-pazienza-con-computer-collegamento-internet/130079929
Copywriter_SEO	Cerco lavoro di revisione e redazione testi, correzione bozze, presentazioni professionali e stesura di concept creativi per social e campagne. Ho esperienza come editor, copywriter e content creator in società strutturate, attualmente freelance. Passione per la scrittura e le arti digitali, precisione e puntualità nelle scadenze	Roma	2 ottobre, 00:44	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/copywriter-seo/153503915
Copywriter_Editor	Cerco lavoro di revisione e redazione testi, correzione bozze, presentazioni professionali e stesura di concept creativi per social e campagne. Ho esperienza come editor, copywriter e content creator in società strutturate, attualmente freelance. Passione per la scrittura e le arti digitali, precisione e puntualità nelle scadenze	Roma	2 ottobre, 00:42	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/copywriter-editor/153504034
Assistenza pc ,notebook,netbook	Tecnico Informatico offre pronto intervento in 24h ed assistenza tecnica per pc fissi e portatili, e servizi di installazione reti (anche festivi)   -risoluzione problemi vari (rallentamento pc, internet)  -rimozione virus /spyware  -recupero,salvataggio dati e clonaggio dischi.  -ripristino/formattazione /installazione sistemi operativi windows xp/7/8  -installazione software a richiesta e periferiche  -creazione reti domestiche , ufficio  -installazione e configurazione di router, modem, internet key e connessioni wi-fi  -riparazione e assistenza pc fissi,portatili, netbook  -potenziamento e configurazione pc, fissi e portatili  -assemblaggio di nuovi pc da zero   assistenza a domicilio 9 euro l'ora ,serieta' ,riservatezza e rapidita'.	Roma	2 ottobre, 00:38	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/assistenza-pc-notebook-netbook/47134976
Cerco lavoro a milano come tecnico sw hw	Cerco lavoro a milano come tecnico sw hw possibilmente in negozi di computer in milano 3423504402 alex	Milano	1 ottobre, 18:19	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/cerco-lavoro-a-milano-come-tecnico-sw-hw/144290993
Realizzazione siti e-commerce Milano	Salve  Mi offro come realizzatore siti web e siti e-commerce  se interessati contattatemi  Saluti Michele  	Duomo, Oltrarno	1 ottobre, 17:59	https://www.kijiji.it/annunci/cerco-lavoro-servizi/firenze-annunci-duomo-oltrarno/realizzazione-siti-e-commerce-milano/138994568
Consulenza e progettazione fogli Google ON LINE	Sono un Libero Professionista che offre servizi di consulenza, progettazione e realizzazione di fogli Google per ogni tipo di esigenza ed attività (es: contabilità, controllo di gestione, registri ed archivi, fatturazione, ecc). Primo appuntamento e preventivi gratuiti. Possibilità di lavorare anche a distanza in tutta Italia: appuntamenti tramite Skype e gestione fogli di calcolo on line! 	Firenze	1 ottobre, 13:10	https://www.kijiji.it/annunci/cerco-lavoro-servizi/prato-annunci-prato/consulenza-e-progettazione-fogli-google/146672209
Video in 24 ore	Devi produrre un video in 24 ore. Siamo a tua disposizione con tutto quello che occorre per produrre le immagini e post-produrle entro 24 ore anche presso la tua sede. 	Roma	1 ottobre, 12:22	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/video-in-24-ore/145272910
Content Creator	Per aziende e privati. - contenuti per social media - servizio copywriter - Photoshop - Lightroom - modifica foto - montaggio video  	Venezia	1 ottobre, 10:45	https://www.kijiji.it/annunci/cerco-lavoro-servizi/venezia-annunci-venezia/content-creator/166818233
Consulenza informatica varia	Consulenza informatica varia  Offro consulenza informatica varia: supporto online via e-mail, Whatsapp o Telegram per problemi malfunzionamento p.c., reinstallazione s.o., setup e ottimizzazione s.o., recupero dati, guida all'acquisto ... supporto onsite solo per Sondrio e zone limitrofe. Pagamento a mezzo Paypal o di persona da concordare in relazione alla prestazione richiesta ...	Sondrio	1 ottobre, 08:21	https://www.kijiji.it/annunci/cerco-lavoro-servizi/sondrio-annunci-sondrio/consulenza-informatica-varia/137621583
Siti internet	Creazione siti internet.  Da semplici vetrine a complessi portali. Creazione e-commerce con pagamento online. Configurazione CMS con piattaforma wordpress.  Creazione aree riservate per clienti/agenti/fornitori . Realizzazione APP personalizzate per la gestione degli ordini cliente/fornitori. Realizzazione e studio della grafica in linea con l'immagine aziendale. 	Lecco	1 ottobre, 07:01	https://www.kijiji.it/annunci/cerco-lavoro-servizi/lecco-annunci-lecco/siti-internet/124999186
Web designer per la creazione siti web mobile Roma	Webdesigner con esperienza offre la propria consulenza per la creazione di siti web professionali, tutti rigorosamente in versione responsive mobile, scritti in HTML oppure a richiesta utilizzando WordPress. Lavoro iniziale di ottimizzazione in chiave SEO e posizionamento sui principali motori di ricerca. Alta qualità e puntualità nella consegna. Inoltre lezioni private di web design, di HTML e di Photoshop di base.	Roma	1 ottobre, 06:10	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/web-designer-per-la-creazione-siti-web-mobile-roma/164160835
Realizzazione siti web- Ecommerce	Sviluppatore web freelance !  gestisco piccolo studio specializzato in di web design e comunicazione ! realizzo con passione e anni di esperienza.   - Siti web Professionali, (Siti vetrina, dinamici, Blog, E-Commerce, applicativi web).   - Design & Grafica personalizzata per siti web (dispositivi mobili).   - Utilizzo di piattaforme CMS- JOOMLA,WORDPRESS,PRESTASHOP.   - Gestione siti web, manutenzione e aggiornamento dei contenuti quali testo, immagini e/o prodotti   - Sono specializzato in Siti E-commerce per la vendita online,  con pannello di controllo autonomo per la gestione dei contenuti.  (scopri come iniziare a vendere inline in modo facile e professionale).   - Interventi su Database e codice php.   - Indicizzazione e ottimizzazione per visibilità del sito' sui motori di ricerca (google, Yahoo ,ecc..)   - SEO, Email Marketing, landig page.   IL tutto con la massima serietà e affidabilità, senza costi di consulenza.  L'annuncio è rivolto ad aziende e/o privati che hanno interesse a far crescere la propria attività,  per progetti complessi mi avvalgo di collaboratori esperti del settore.  per info contatti al 3204141658-  Siamo presenti su Gloogle come alchimia studio web Sig. Vincenzo melone	Casagiove	1 ottobre, 05:47	https://www.kijiji.it/annunci/cerco-lavoro-servizi/caserta-annunci-casagiove/realizzazione-siti-web-ecommerce/131982283
Web Agency Vico Equense Napoli Assistenza informatica	Web Agency Vico Equense Napoli e Assistenza informatica a domicilio.   Sviluppiamo siti web a prezzi modesti. Tutti i nostri progetti fin dalla progettazione sono studiati insieme al cliente per ottenere un prodotto completo, funzionale e accattivante.  Ci occupiamo di tutto ciò che riguarda la realizzazione dei siti web e in particolare:   â€“ Registrazione dominio. â€“ Spazio web (web hosting). â€“ Servizio di ottimizzazione Web / Seo. â€“ Creiamo le migliori soluzioni software per la gestione del commercio on-line. â€“ Consulenza, ideazione e sviluppo creativo di siti web desktop e mobile. â€“ Realizzazione piattaforme web con cms. â€“ Ideazione e sviluppo creativo di prodotti multimediali. â€“ Creazione e invio newsletter.   E tanti altri serviziâ€¦    Per saperne di più a proposito della realizzazione di un sito web non esitare a contattarci. 	Vico Equense	1 ottobre, 05:18	https://www.kijiji.it/annunci/cerco-lavoro-servizi/napoli-annunci-vico-equense/web-agency-vico-equense-napoli-assistenza-informatica/119593430
Sviluppatore di software professionista	Sviluppatore di software professionista cerca lavoro presso azienda informatica o equivalente  da oltre 30 anni insegnante e tutor di informatica, matematica e programmazione  conoscenza lingua inglese  conoscenza linguaggi: - C, C++ - Java - Object-Pascal (Delphi) - C# (.NET) - VisualBasic - SQL - VRCalc++ OOSL - HTML, CSS, XML - JavaScript etc ...  IDE: - MS VisualStudio - Embarcadero RAD Studio (Delphi, C++Builder) - Netbeans - Dev-C++ - Lazarus (Free Pascal) etc ...  * si valutano anche proposte per una collaborazione a distanza (tele lavoro)  contattare Adrix Vincent Radio   340.6130991 0547.992860  e-mail: adrixnt at hotmail dot it  skype: adrixnt	Milano	1 ottobre, 05:14	https://www.kijiji.it/annunci/offerta/forli-cesena-annunci-cesena/sviluppatore-di-software-professionista/109565577
Fotografo freelance per i tuoi momenti più belli.	Se vuoi immortalare i tuoi momenti importanti affidati a me. Sono un fotografo freelance che ti può offrire un ottimo servizio a prezzi ragionevoli. Prevalentemente offro il mio servizio sulla provincia di Torino, ed eventualmente Piemonte, Liguria e Valle d'Aosta.  Sono disponibile per: - feste di laurea; - feste di compleanno; - battesimi; - prime comunioni; - cresime; - servizi fotografici personali; - e qualsiasi altra cosa che vuoi immortalare nel tempo.	Torino	1 ottobre, 04:37	https://www.kijiji.it/annunci/cerco-lavoro-servizi/torino-annunci-torino/fotografo-freelance-per-i-tuoi-momenti-piu-belli/75464325
SITO WEB hotel b&b ristorante albergo ...	Realizziamo il tuo sito web  semplice intuitivo e accattivante   incluso di installazione tema pagina contatti e plugin base,  progettazione responsive per cellulari e tablet, ottimizzazione seo e social share   non si tratta del solito sito preconfezionato, ma un sito realizzato apposta per te secondo le tue specifiche esigenze   come fare?  inviaci testi, loghi, immagini, una descrizione o un sito che ti piace e a cui vuoi che ci ispiriamo o tutto quello che ti passa per la testa...  e al resto pensiamo noi   per i tempi?  più brevi di quanto immagini: a pagamento avvenuto e materiale ricevuto (immagini, descrizione...) entro una settimana circa alla registrazione del dominio riceverai una bozza   attenzione: hosting e dominio sono inclusi nell'offerta  (LAVORIAMO IN TUTTA ITALIA)	Latina	1 ottobre, 04:09	https://www.kijiji.it/annunci/cerco-lavoro-servizi/latina-annunci-latina/sito-web-hotel-b-b-ristorante-albergo/109427683
Servizi editoriali - Giornalista	 Salve, sono Alessandro Nuzzo, giornalista freelance iscritto all'ODG della Campania. Mi occupo di comunicazione digitale dal 2010. In tutti questi anni ho costruito un bagaglio di conoscenze che mi permette di scrivere di qualunque argomento senza problemi. Attualmente mi occupo di attualità, calcio ed economia oltre a svolgere attività di addetto stampa.  Ottima conoscenza di wordpress, Seo, formattazione e photoshop di base.  Sono a disposizione per articoli, comunicati stampa, gestione comunicazione aziendale, attività di copywriter.  Per gli articoli il mio tariffario base parte da 0,01 centesimi a parola. Pagamento tramite ritenuta o fattura in outsourcing con bonifico o paypal.  Consulenza gratuita.   Saluti Alessandro Nuzzo	Caserta	1 ottobre, 03:42	https://www.kijiji.it/annunci/cerco-lavoro-servizi/caserta-annunci-caserta/servizi-editoriali-giornalista/154787856
Assistenza pc, portatili, smartphone e tablet	Informatico PRONTO A RISOLVERE qualsiasi problema riguardante I TUOI DISPOSITIVI.  -Progettazione e costruzione siti web -Pulizia pc fissi/portatili/smartphone/tablet da virus/trojan/malware -Configurazione app/programmi -Assemblaggio pc -Configurazione pc fissi/portatili/smartphone/tablet appena acquistati -Installazione Windows/Linux/MacOs su pc fissi/portatili -Riparazione software/hardware pc fissi/portatili/smartphone/tablet -Modifica smartphone/tablet android mediante installazione nuova versione android -Aiuto compilazione online di procedure mediche, fiscali, ecc -Consulenza su acquisto nuovo pc fisso/portatile/smartphone/tablet -Massima cortesia e disponibilità  Risoluzione problemi, a domicilio e da remoto(collegamento diretto nel tuo pc, tramite AnyDesk).  SANDRO 3420663830(sms, chiamata, whatsapp, telegram)  PR€ZZI CONV€NI€NTI	Altavilla Vicentina	1 ottobre, 03:35	https://www.kijiji.it/annunci/cerco-lavoro-servizi/vicenza-annunci-altavilla-vicentina/assistenza-pc-portatili-smartphone-e-tablet/158094388
Grafici Impaginatori	Siamo un team di creativi: grafici, impaginatori, copywriter e correttori bozze che operano anche da remoto.  Ci candidiamo per creazioni pubblicitarie, impaginazioni editoriali, pubblicazioni tascabili, magazine di qualsiasi tipo, riviste specializzate, riviste scientifiche.  Ottima conoscenza di InDesign, Photoshop. Lavoriamo con P.IVA	Firenze	1 ottobre, 03:32	https://www.kijiji.it/annunci/cerco-lavoro-servizi/firenze-annunci-firenze/grafici-impaginatori/141688186
Servizi di Rendering fotorealistico | Graphic Design	Servizi di rendering per architettura e design, prodotti di arredamento e oggettistica. Creazione del modello 3D a partire dai tuoi disegni o i tuoi progetti Cad e garanzia di scatti emotivi importanti per il successo del progetto. Possibilità di seguire l'intero progetto promozionale inclusa la creazione di brouchure, cataloghi e pieghevoli.  Ottima conoscenza dei software 3DS, Vray, Corona Render, Keyshot, Autocad, Illustrator, Photoshop, Indesign.   	Roma	26 ottobre, 14:52	https://www.kijiji.it/annunci/cerco-lavoro-servizi/roma-annunci-roma/servizi-di-rendering-fotorealistico-graphic-design/167460637
Social Media Manager - Migliora la tua presenza online	"Migliora la tua presenza online e acquisisci nuovi clienti  Quanto ti costa non essere conosciuto online?  Al giorno d'oggi avere una buona presenza online e sapersi promuovere correttamente sui social network offre un vantaggio competitivo straordinario!   Mi chiamo Gabriele ho 28 anni e risiedo in provincia di milano. aiuto attività commerciali a migliorare la loro presenza online e aumentare le vendite essendomi anche qualificato come social media manager con professionisti del settore e avendo conseguito il corso ""google digital training"".  Se siete interessati alla crescita e al miglioramento della vostra presenza online sui vostri profili social (strumenti fondamentali ad oggi per un buon marketing e aumentare le vendite della vs attività) e non avete le conoscenze o il tempo a cui dedicare posso aiutarvi.  Servizi Instagram:  - aumento dei followers reali in target (potenziali clienti)  - miglioramento della reputazione e conoscenza del vs   brand (brand awareness)  - aumento del traffico alla pagina  - pubblicazione e promozione dei contenuti  - gestione campagne a pagamento targettizzate finalizzate   ad aumentare le vendite  - promozione sul mio profilo personale e passaparola  - assistenza via whatsapp dalle 9.30 alle 22.30 7/7  Servizi Facebook:  - gestione campagne a pagamento targettizzate finalizzate  ad aumentare le vendite   - pubblicazione contenuti   - monitoraggio giornaliero della pagina  - installazione e configurazione pixel di facebook sul vostro  sito per campagne di retargeting  - assistenza via whatsapp dalle 9.30 alle 22.30 7/7  Offro inoltre servizi di consulenza personalizzata e creazioni siti web a prezzi onesti.  Profilo Instagram personale:gabmi7  Profilo Instagram di lavoro: gabrielemonismm  Pagina Facebook di lavoro: gabmediamanager  Rimango a disposizione, invio brief con prezzi e servizi e relativo sito web previa richiesta  Cordiali Saluti  Gabriele Moroni"	Milano	14 ottobre, 04:36	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/social-media-manager-migliora-la-tua-presenza-online/141305274
Assistenza informatica a domicilio	Offriamo servizi di assistenza informatica in remoto tramite internet. Basta un pc connesso ad internet e siamo subito da voi senza venire fisicamente presso la vostra sede. Effettuiamo anche configurazioni e manutenzioni remote a server Linux e Windows. - Forniamo inoltre consulenza informatica, possiamo consigliarvi su come ottimizzare la gestione informatica, la rete e i server, potenziando l'infrastruttura esistente e allo stesso tempo riducendo i costi di gestione, oppure darvi un'idea di come poter risolvere una problematica con una soluzione su misura per voi.  - Siamo specializzati nella realizzazione di siti web dinamici ottimizzati per la navigazione tramite qualsiasi dispositivo (PC, tablet o smartphone) - Siti di e-commerce personalizzati per aziende di qualsiasi settore, gestibili e aggiornabili in piena autonomia. - Pianificazione strategie di web marketing e social network marketing. - Posizionamento e indicizzazione su Google, Tecniche SEO per incrementare il traffico verso il sito e ottenere una maggiore visibilità sui motori di ricerca. - Siti mobile - Restyling siti web - Consulenza e assistenza sui CMS WordPress, Joomla e Magento.	Crotone	1 ottobre, 02:46	https://www.kijiji.it/annunci/cerco-lavoro-servizi/crotone-annunci-crotone/assistenza-informatica-a-domicilio/46380623
GRAFICO ONLINE - grafico pubblicitario freelance	Costo orario a partire da (19,00 €/h)  Ciao, mi Chiamo Max e sono un Grafico Pubblicitario  professionista.   Ecco alcuni esempi di lavorazione che posso sviluppare per te:  Gestione grafica e di campagna dei Post Social, Biglietti da visita accattivanti, Cataloghi, Abbigliamento personalizzato, Render Fotografici, Post produzione e miglioramento foto, Grafiche vettoriali di ogni genere, Creazione loghi, Icone, Cartelli, Locandine e tanto altro...insomma tutto ciò che ti può servire per RIVOLUZIONARE l'immagine della tua attività.   visita il mio sito: bonazzidigitaldesign.com  Perché affidarti ad un' agenzia che ti fa spendere il doppio (se non il triplo) senza ottenere un risultato soddisfacente per quello che spendi?  Con me invece ti troverai in questa situazione:  FINALMENTE LIBERO DAI COSTI FISSI (che non ci saranno più) RISPARMIO SUL COSTO DIPENDENTE (quindi sulle relative spese di contributi) RISPARMIO SUI COSTI PER I TEMPI MORTI (mi utilizzerai solo quando avrai bisogno)    Ovviamente, ti posso garantire anche tutti questi aspetti:  + professionalità (esperienza decennale nel mondo della comunicazione aziendale)  + velocità (rispetto rigoroso delle scadenze, no perdi tempo)  + ATTENZIONE ALLE TUE ESIGENZE (sarò un VERO partner lavorativo e mi impegnerò seriamente per farti raggiungere il risultato, perché se la tua azienda ottiene un ottimo risultato con le mie prestazioni di conseguenza sarò io stesso a trarne beneficio, insomma NON TI ABBANDONERÃƒÆ’Ã†â€™€)  Quindi puoi capire bene che, questo NUOVO SISTEMA LAVORATIVO non si LIMITA ad avvantaggiarti ma ti offre una nuova opportunità  Se hai ancora qualche dubbio devi tenere presente che:  Se sei convinto che ci sia bisogno per forza di un contatto diretto, non è un problema perché possiamo lavorare via Skype con schermi condivisi in tempo reale oppure addirittura in Remoto con possibilità di intervenire direttamente sul tuo Computer. In pratica sarà come se fossi li AL TUO FIANCO.  Ma potrai fidarti delle mie competenze? Bhe sarò molto chiaro, è scontato che io ti dica che ti puoi fidare di me, molto meglio che te lo dicano i miei clienti così non avrai molti dubbi, fai un salto sulla pagina RECENSIONI, oppure scorri la mia home page per vedere cosa scrivono i clienti su di me.  Nessun costo NASCOSTO. Qui la parola d'ordine è MASSIMA TRASPARENZA. Io punto ad avere delle collaborazioni continuative, e a nessuno piace ricevere delle spese inattese. Quindi con me non correrai questo rischio, perché il mio desiderio è che tu rimanga soddisfatto anche sotto questo aspetto.  E se dovesse capitare di non rispettare le scadenze? IMPOSSIBILE, sai perché? Perché sarò io stesso a GARANTIRTI IN ANTICIPO se sarà possibile o meno soddisfare la tua richiesta di consegna, quindi nel caso (molto difficile) non sia possibile, non spenderai 1 solo euro perché sarò io il primo a fermare la lavorazione.  Ti stai chiedendo se puoi scaricare i miei costi? Ma certamente si, riceverai la mia fattura alla fine del lavoro che potrai tranquillamente scaricare.  visita il mio sito: bonazzidigitaldesign.com  	Locate Varesino	1 ottobre, 02:38	https://www.kijiji.it/annunci/cerco-lavoro-servizi/como-annunci-locate-varesino/grafico-online-grafico-pubblicitario-freelance/141039097
Disegnatore 2d/3d, renderista, grafico e web designer	Esegue lavori di grafica e/o rendering, uso di ILLUSTRATOR, PHOTOSHOP, INDESIGN, AUTOCAD, 3D STUDIO MAX, XPRESS e WORDPRESS, offresi max serietà! fgraphix.it	Pescara	1 ottobre, 02:38	https://www.kijiji.it/annunci/cerco-lavoro-servizi/pescara-annunci-pescara/disegnatore-2d-3d-renderista-e-grafico/61317899
Riparazione notebook hp blink caps lock	Riparazione notebook hp affetti dal problema del lampeggiamento del caps lock e mancanza di video problemi che capitano su notebook serie dv5 , dv6 , dv7 ed altri modelli.	~Altre zone	30 settembre, 22:49	https://www.kijiji.it/annunci/cerco-lavoro-servizi/napoli-annunci-altre-zone/riparazione-notebook-hp-blink-caps-lock/58849715
Informatica: articoli - traduzioni - libri	Consulente informatico con pluriennale esperienza (Analista, Programmatore e Sistemista) è disponibile per - scrittura di articoli e libri in italiano - traduzioni dall'inglese  in ambito informatico. 	Milano	30 settembre, 16:44	https://www.kijiji.it/annunci/cerco-lavoro-servizi/milano-annunci-milano/informatica-articoli-traduzioni-libri/166798358
Insegnante di WordPress / Formazione del Personale	Salve.  Cerco lavoro come insegnante di WordPress o Formatore del Personale: ho comprovata ed ampia esperienza curriculare pluridecennale. Sono un Webmaster e Social Media Manager, ma vorrei dare una svolta al mio lavoro e vorrei insegnare l'utilizzo di WordPress, dalla base alle soluzioni più avanzate, essendo esperto di server, sicurezza e similari.  Resto a disposizione per ogni domanda.	Palermo	30 settembre, 15:48	https://www.kijiji.it/annunci/cerco-lavoro-servizi/palermo-annunci-palermo/insegnante-di-wordpress/140188314
